image_path,mask_path,label
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_65_2546.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_82_148.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_156_3808.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_110_4802.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_154_8738.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_137_1980.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_43_1329.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_61_7671.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_13_3984.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_156_1117.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_38_9243.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_27_2448.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_45_4629.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_145_5447.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_122_4102.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_120_3984.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_52_959.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_107_80.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_30_8454.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_136_1612.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_98_286.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_144_3023.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_147_9790.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_19_5716.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_59_9856.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_155_2720.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_83_1731.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_97_7103.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_23_1550.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_142_6718.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_156_7474.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_44_201.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_144_6578.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_89_5819.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_76_1673.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_74_5767.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_117_172.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_29_3392.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_4_5221.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_114_9119.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_129_3190.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_103_3982.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_103_3982.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_34_9638.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_97_2291.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_51_2635.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_130_3148.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_98_5910.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_118_7966.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_95_4402.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_92_3898.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_1_6236.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_92_1719.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_93_9519.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_95_8622.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_37_8279.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_13_5662.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_115_4930.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_134_7161.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_117_413.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_103_1252.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_103_1252.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_111_4828.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_73_6135.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_33_403.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_109_3932.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_118_2823.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_118_9231.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_150_268.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_135_8142.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_38_4225.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_115_868.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_24_7579.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_142_141.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_88_8453.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_119_3612.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_138_8348.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_33_103.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_58_6984.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_2_803.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_24_854.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_77_4895.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_69_5001.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_51_4258.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_126_929.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_116_1382.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_90_1804.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_10_8299.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_68_2490.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_116_3935.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_64_6054.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_78_5751.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_134_4453.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_72_4197.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_71_332.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_43_5836.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_141_9207.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_97_1407.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_150_8255.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_17_7974.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_41_4061.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_141_4371.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_31_493.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_146_2743.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_68_7402.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_126_3153.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_108_8264.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_96_1884.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_158_9024.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_90_5348.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_66_986.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_145_7570.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_80_7262.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_33_8541.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_117_3489.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_43_6796.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_141_5373.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_9_6022.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_35_9674.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_10_1394.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_80_9399.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_24_8553.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_75_3149.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_111_7127.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_131_7088.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_29_7230.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_64_5060.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_105_9654.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_105_9654.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_53_2273.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_54_3205.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_27_195.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_104_6706.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_104_6706.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_139_55.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_99_8759.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_5_8634.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_113_5796.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_144_9575.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_144_9684.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_102_3457.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_102_3457.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_65_1043.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_115_3710.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_96_8604.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_87_586.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_152_451.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_74_4482.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_128_836.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_6_8011.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_80_1834.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_72_3647.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_139_6703.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_70_3206.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_100_7387.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_100_7387.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_89_189.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_88_1818.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_135_9632.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_100_8557.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_100_8557.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_0_6879.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_0_6879.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_108_6394.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_100_8625.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_100_8625.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_71_7694.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_154_1383.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_12_1363.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_139_5436.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_63_5825.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_79_6748.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_28_6626.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_142_7840.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_22_5018.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_100_2738.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_100_2738.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_80_3829.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_28_6949.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_72_8864.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_93_9651.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_127_2190.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_108_7256.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_82_7100.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_25_8164.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_105_7974.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_105_7974.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_23_654.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_1_1877.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_22_3976.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_4_2861.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_121_3540.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_0_9742.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_0_9742.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_20_7865.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_14_4213.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_105_3457.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_105_3457.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_152_6788.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_129_9690.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_135_2320.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_95_5682.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_96_3254.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_116_2115.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_146_1990.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_31_4717.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_57_4424.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_45_9077.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_122_8653.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_54_945.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_8_8434.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_71_4458.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_31_5626.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_132_1989.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_46_5151.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_65_9867.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_151_1588.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_1_811.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_12_1061.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_78_6256.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_6_230.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_97_5018.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_136_2146.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_114_5524.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_12_2175.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_137_808.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_29_3581.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_94_3353.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_38_3223.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_140_3647.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_147_8952.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_102_3425.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_102_3425.jpeg,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_19_9448.jpeg,none,NEUTROPHIL
/data1/abhinav/blood-cells/dataset2-master/complete/images/NEUTROPHIL/_103_852.jpeg,/data1/abhinav/blood-cells/dataset2-master/complete/masks/NEUTROPHIL/_103_852.jpeg,NEUTROPHIL
